User,Activity,timestamp,timeIntervalSince1970,x,y,z
Luca,D,2020-05-05 15:19:41.747 +0000,1588691982,-0.805099,-0.425095,0.489426
Luca,D,2020-05-05 15:19:41.757 +0000,1588691982,-0.805206,-0.427353,0.479965
Luca,D,2020-05-05 15:19:41.767 +0000,1588691982,-0.805725,-0.427658,0.472794
Luca,D,2020-05-05 15:19:41.777 +0000,1588691982,-0.805695,-0.427612,0.467224
Luca,D,2020-05-05 15:19:41.787 +0000,1588691982,-0.802917,-0.433197,0.46196
Luca,D,2020-05-05 15:19:41.797 +0000,1588691982,-0.799866,-0.44043,0.460693
Luca,D,2020-05-05 15:19:41.807 +0000,1588691982,-0.799103,-0.447128,0.460617
Luca,D,2020-05-05 15:19:41.817 +0000,1588691982,-0.802429,-0.450485,0.459427
Luca,D,2020-05-05 15:19:41.827 +0000,1588691982,-0.803726,-0.451431,0.457031
Luca,D,2020-05-05 15:19:41.837 +0000,1588691982,-0.803986,-0.452087,0.450363
Luca,D,2020-05-05 15:19:41.847 +0000,1588691982,-0.802963,-0.448822,0.440903
Luca,D,2020-05-05 15:19:41.857 +0000,1588691982,-0.802002,-0.447784,0.431931
Luca,D,2020-05-05 15:19:41.867 +0000,1588691982,-0.802261,-0.448502,0.420059
Luca,D,2020-05-05 15:19:41.877 +0000,1588691982,-0.80098,-0.44899,0.404388
Luca,D,2020-05-05 15:19:41.887 +0000,1588691982,-0.800293,-0.448776,0.386627
Luca,D,2020-05-05 15:19:41.897 +0000,1588691982,-0.801315,-0.450287,0.372467
Luca,D,2020-05-05 15:19:41.907 +0000,1588691982,-0.805084,-0.45134,0.364182
Luca,D,2020-05-05 15:19:41.917 +0000,1588691982,-0.810989,-0.452454,0.363037
Luca,D,2020-05-05 15:19:41.927 +0000,1588691982,-0.819427,-0.453247,0.361832
Luca,D,2020-05-05 15:19:41.937 +0000,1588691982,-0.82605,-0.452103,0.359848
Luca,D,2020-05-05 15:19:41.947 +0000,1588691982,-0.831589,-0.453018,0.36058
Luca,D,2020-05-05 15:19:41.957 +0000,1588691982,-0.835114,-0.457993,0.363739
Luca,D,2020-05-05 15:19:41.967 +0000,1588691982,-0.83606,-0.463425,0.365204
Luca,D,2020-05-05 15:19:41.977 +0000,1588691982,-0.837662,-0.467606,0.366257
Luca,D,2020-05-05 15:19:41.987 +0000,1588691982,-0.83493,-0.470444,0.366165
Luca,D,2020-05-05 15:19:41.997 +0000,1588691982,-0.829407,-0.471512,0.361984
Luca,D,2020-05-05 15:19:42.007 +0000,1588691982,-0.821609,-0.471268,0.354202
Luca,D,2020-05-05 15:19:42.017 +0000,1588691982,-0.811142,-0.470825,0.348129
Luca,D,2020-05-05 15:19:42.027 +0000,1588691982,-0.803879,-0.475388,0.342896
Luca,D,2020-05-05 15:19:42.037 +0000,1588691982,-0.802444,-0.485611,0.336288
Luca,D,2020-05-05 15:19:42.047 +0000,1588691982,-0.803619,-0.496674,0.329636
Luca,D,2020-05-05 15:19:42.057 +0000,1588691982,-0.807617,-0.506226,0.317963
Luca,D,2020-05-05 15:19:42.067 +0000,1588691982,-0.808197,-0.510071,0.30423
Luca,D,2020-05-05 15:19:42.077 +0000,1588691982,-0.800659,-0.50795,0.29422
Luca,D,2020-05-05 15:19:42.087 +0000,1588691982,-0.790634,-0.502762,0.291153
Luca,D,2020-05-05 15:19:42.097 +0000,1588691982,-0.778854,-0.498947,0.289185
Luca,D,2020-05-05 15:19:42.107 +0000,1588691982,-0.766464,-0.497314,0.291031
Luca,D,2020-05-05 15:19:42.117 +0000,1588691982,-0.761215,-0.497238,0.292023
Luca,D,2020-05-05 15:19:42.127 +0000,1588691982,-0.759094,-0.50058,0.295288
Luca,D,2020-05-05 15:19:42.137 +0000,1588691982,-0.758087,-0.50441,0.300522
Luca,D,2020-05-05 15:19:42.147 +0000,1588691982,-0.760849,-0.512604,0.306763
Luca,D,2020-05-05 15:19:42.157 +0000,1588691982,-0.76683,-0.524979,0.315063
Luca,D,2020-05-05 15:19:42.167 +0000,1588691982,-0.774918,-0.538437,0.321838
Luca,D,2020-05-05 15:19:42.177 +0000,1588691982,-0.785431,-0.548172,0.32785
Luca,D,2020-05-05 15:19:42.187 +0000,1588691982,-0.793854,-0.553101,0.330078
Luca,D,2020-05-05 15:19:42.197 +0000,1588691982,-0.799683,-0.555878,0.331116
Luca,D,2020-05-05 15:19:42.207 +0000,1588691982,-0.802399,-0.554642,0.330139
Luca,D,2020-05-05 15:19:42.217 +0000,1588691982,-0.802292,-0.550888,0.327621
Luca,D,2020-05-05 15:19:42.227 +0000,1588691982,-0.798553,-0.551147,0.325455
Luca,D,2020-05-05 15:19:42.237 +0000,1588691982,-0.792953,-0.556747,0.325272
Luca,D,2020-05-05 15:19:42.247 +0000,1588691982,-0.787476,-0.564667,0.327988
Luca,D,2020-05-05 15:19:42.257 +0000,1588691982,-0.785187,-0.572083,0.328201
Luca,D,2020-05-05 15:19:42.267 +0000,1588691982,-0.78096,-0.577515,0.327652
Luca,D,2020-05-05 15:19:42.277 +0000,1588691982,-0.777145,-0.581085,0.328018
Luca,D,2020-05-05 15:19:42.287 +0000,1588691982,-0.777206,-0.585236,0.328369
Luca,D,2020-05-05 15:19:42.297 +0000,1588691982,-0.779602,-0.590958,0.323563
Luca,D,2020-05-05 15:19:42.307 +0000,1588691982,-0.778091,-0.596146,0.314575
Luca,D,2020-05-05 15:19:42.317 +0000,1588691982,-0.773895,-0.601303,0.308121
Luca,D,2020-05-05 15:19:42.327 +0000,1588691982,-0.76741,-0.603882,0.303711
Luca,D,2020-05-05 15:19:42.337 +0000,1588691982,-0.76062,-0.602814,0.298691
Luca,D,2020-05-05 15:19:42.347 +0000,1588691982,-0.756149,-0.60289,0.293976
Luca,D,2020-05-05 15:19:42.357 +0000,1588691982,-0.752243,-0.602005,0.294022
Luca,D,2020-05-05 15:19:42.367 +0000,1588691982,-0.746078,-0.601761,0.294678
Luca,D,2020-05-05 15:19:42.377 +0000,1588691982,-0.743988,-0.604996,0.292603
Luca,D,2020-05-05 15:19:42.387 +0000,1588691982,-0.742523,-0.610931,0.291641
Luca,D,2020-05-05 15:19:42.397 +0000,1588691982,-0.737396,-0.616165,0.295181
Luca,D,2020-05-05 15:19:42.407 +0000,1588691982,-0.733749,-0.622437,0.293961
Luca,D,2020-05-05 15:19:42.417 +0000,1588691982,-0.730682,-0.626053,0.290894
Luca,D,2020-05-05 15:19:42.427 +0000,1588691982,-0.725922,-0.62709,0.287796
Luca,D,2020-05-05 15:19:42.437 +0000,1588691982,-0.719513,-0.627335,0.285995
Luca,D,2020-05-05 15:19:42.447 +0000,1588691982,-0.712677,-0.627701,0.28447
Luca,D,2020-05-05 15:19:42.457 +0000,1588691982,-0.705429,-0.628983,0.278198
Luca,D,2020-05-05 15:19:42.467 +0000,1588691982,-0.695892,-0.632828,0.277039
Luca,D,2020-05-05 15:19:42.477 +0000,1588691982,-0.690704,-0.634247,0.278595
Luca,D,2020-05-05 15:19:42.487 +0000,1588691982,-0.690887,-0.632568,0.27713
Luca,D,2020-05-05 15:19:42.497 +0000,1588691982,-0.698135,-0.630875,0.270386
Luca,D,2020-05-05 15:19:42.507 +0000,1588691983,-0.70108,-0.632172,0.265656
Luca,D,2020-05-05 15:19:42.517 +0000,1588691983,-0.704651,-0.63446,0.266052
Luca,D,2020-05-05 15:19:42.527 +0000,1588691983,-0.708145,-0.637512,0.267136
Luca,D,2020-05-05 15:19:42.537 +0000,1588691983,-0.705078,-0.640045,0.266388
Luca,D,2020-05-05 15:19:42.547 +0000,1588691983,-0.700638,-0.640671,0.264603
Luca,D,2020-05-05 15:19:42.557 +0000,1588691983,-0.697723,-0.641541,0.261475
Luca,D,2020-05-05 15:19:42.567 +0000,1588691983,-0.694412,-0.643311,0.26474
Luca,D,2020-05-05 15:19:42.577 +0000,1588691983,-0.688309,-0.647217,0.275314
Luca,D,2020-05-05 15:19:42.587 +0000,1588691983,-0.684662,-0.653748,0.280548
Luca,D,2020-05-05 15:19:42.597 +0000,1588691983,-0.685928,-0.657425,0.280182
Luca,D,2020-05-05 15:19:42.607 +0000,1588691983,-0.689758,-0.65715,0.275467
Luca,D,2020-05-05 15:19:42.617 +0000,1588691983,-0.695877,-0.654312,0.268784
Luca,D,2020-05-05 15:19:42.627 +0000,1588691983,-0.703339,-0.652512,0.257584
Luca,D,2020-05-05 15:19:42.637 +0000,1588691983,-0.714264,-0.653381,0.243912
Luca,D,2020-05-05 15:19:42.647 +0000,1588691983,-0.722839,-0.657944,0.236694
Luca,D,2020-05-05 15:19:42.657 +0000,1588691983,-0.726685,-0.668015,0.236847
Luca,D,2020-05-05 15:19:42.667 +0000,1588691983,-0.726151,-0.677383,0.244583
Luca,D,2020-05-05 15:19:42.677 +0000,1588691983,-0.724442,-0.685059,0.253387
Luca,D,2020-05-05 15:19:42.687 +0000,1588691983,-0.721252,-0.687866,0.264801
Luca,D,2020-05-05 15:19:42.697 +0000,1588691983,-0.719986,-0.68457,0.270157
Luca,D,2020-05-05 15:19:42.707 +0000,1588691983,-0.716492,-0.677139,0.268448
Luca,D,2020-05-05 15:19:42.717 +0000,1588691983,-0.710526,-0.669525,0.261963
Luca,D,2020-05-05 15:19:42.727 +0000,1588691983,-0.704117,-0.664856,0.256302
Luca,D,2020-05-05 15:19:42.737 +0000,1588691983,-0.699677,-0.66246,0.253586
Luca,D,2020-05-05 15:19:42.747 +0000,1588691983,-0.695847,-0.662537,0.25238
Luca,D,2020-05-05 15:19:42.757 +0000,1588691983,-0.688141,-0.666229,0.254105
Luca,D,2020-05-05 15:19:42.767 +0000,1588691983,-0.686417,-0.673218,0.258774
Luca,D,2020-05-05 15:19:42.777 +0000,1588691983,-0.689102,-0.680328,0.265305
Luca,D,2020-05-05 15:19:42.787 +0000,1588691983,-0.69162,-0.684036,0.272232
Luca,D,2020-05-05 15:19:42.797 +0000,1588691983,-0.692825,-0.685501,0.275955
Luca,D,2020-05-05 15:19:42.807 +0000,1588691983,-0.694656,-0.683136,0.276184
Luca,D,2020-05-05 15:19:42.817 +0000,1588691983,-0.696686,-0.680832,0.267838
Luca,D,2020-05-05 15:19:42.827 +0000,1588691983,-0.695282,-0.679214,0.255325
Luca,D,2020-05-05 15:19:42.837 +0000,1588691983,-0.690781,-0.673111,0.246826
Luca,D,2020-05-05 15:19:42.847 +0000,1588691983,-0.684647,-0.667953,0.24379
Luca,D,2020-05-05 15:19:42.857 +0000,1588691983,-0.67836,-0.668777,0.244354
Luca,D,2020-05-05 15:19:42.867 +0000,1588691983,-0.674271,-0.672668,0.250244
Luca,D,2020-05-05 15:19:42.877 +0000,1588691983,-0.673233,-0.682571,0.261261
Luca,D,2020-05-05 15:19:42.887 +0000,1588691983,-0.6763,-0.690842,0.271317
Luca,D,2020-05-05 15:19:42.897 +0000,1588691983,-0.681076,-0.68811,0.27948
Luca,D,2020-05-05 15:19:42.907 +0000,1588691983,-0.685867,-0.67897,0.284393
Luca,D,2020-05-05 15:19:42.917 +0000,1588691983,-0.692627,-0.669434,0.283157
Luca,D,2020-05-05 15:19:42.927 +0000,1588691983,-0.695847,-0.668732,0.271408
Luca,D,2020-05-05 15:19:42.937 +0000,1588691983,-0.694641,-0.674713,0.260193
Luca,D,2020-05-05 15:19:42.947 +0000,1588691983,-0.691956,-0.682648,0.25824
Luca,D,2020-05-05 15:19:42.957 +0000,1588691983,-0.69136,-0.692139,0.263351
Luca,D,2020-05-05 15:19:42.967 +0000,1588691983,-0.689682,-0.702484,0.269592
Luca,D,2020-05-05 15:19:42.977 +0000,1588691983,-0.687149,-0.708542,0.275574
Luca,D,2020-05-05 15:19:42.987 +0000,1588691983,-0.688293,-0.704742,0.276657
Luca,D,2020-05-05 15:19:42.997 +0000,1588691983,-0.69133,-0.695358,0.275375
Luca,D,2020-05-05 15:19:43.007 +0000,1588691983,-0.693558,-0.688705,0.269363
Luca,D,2020-05-05 15:19:43.017 +0000,1588691983,-0.69696,-0.686005,0.265366
Luca,D,2020-05-05 15:19:43.027 +0000,1588691983,-0.700439,-0.684799,0.264359
Luca,D,2020-05-05 15:19:43.037 +0000,1588691983,-0.698547,-0.684174,0.265884
Luca,D,2020-05-05 15:19:43.047 +0000,1588691983,-0.692673,-0.686035,0.264221
Luca,D,2020-05-05 15:19:43.057 +0000,1588691983,-0.685242,-0.689117,0.263794
Luca,D,2020-05-05 15:19:43.067 +0000,1588691983,-0.676849,-0.692459,0.26355
Luca,D,2020-05-05 15:19:43.077 +0000,1588691983,-0.670517,-0.696655,0.260376
Luca,D,2020-05-05 15:19:43.087 +0000,1588691983,-0.667358,-0.700806,0.259644
Luca,D,2020-05-05 15:19:43.097 +0000,1588691983,-0.671097,-0.701797,0.266052
Luca,D,2020-05-05 15:19:43.107 +0000,1588691983,-0.682678,-0.698395,0.268707
Luca,D,2020-05-05 15:19:43.117 +0000,1588691983,-0.693756,-0.697495,0.263397
Luca,D,2020-05-05 15:19:43.127 +0000,1588691983,-0.701599,-0.693085,0.255112
Luca,D,2020-05-05 15:19:43.137 +0000,1588691983,-0.706696,-0.687363,0.250931
Luca,D,2020-05-05 15:19:43.147 +0000,1588691983,-0.705795,-0.686066,0.247086
Luca,D,2020-05-05 15:19:43.157 +0000,1588691983,-0.696594,-0.689209,0.248993
Luca,D,2020-05-05 15:19:43.167 +0000,1588691983,-0.684738,-0.692505,0.252335
Luca,D,2020-05-05 15:19:43.177 +0000,1588691983,-0.673599,-0.694244,0.25676
Luca,D,2020-05-05 15:19:43.186 +0000,1588691983,-0.668991,-0.697571,0.261429
Luca,D,2020-05-05 15:19:43.197 +0000,1588691983,-0.671188,-0.702469,0.264252
Luca,D,2020-05-05 15:19:43.206 +0000,1588691983,-0.67601,-0.702438,0.263809
Luca,D,2020-05-05 15:19:43.216 +0000,1588691983,-0.679916,-0.699448,0.265274
Luca,D,2020-05-05 15:19:43.226 +0000,1588691983,-0.684219,-0.697403,0.264465
Luca,D,2020-05-05 15:19:43.236 +0000,1588691983,-0.687653,-0.698456,0.256012
Luca,D,2020-05-05 15:19:43.246 +0000,1588691983,-0.687714,-0.696884,0.252136
Luca,D,2020-05-05 15:19:43.256 +0000,1588691983,-0.687592,-0.69249,0.254379
Luca,D,2020-05-05 15:19:43.266 +0000,1588691983,-0.688461,-0.693878,0.25499
Luca,D,2020-05-05 15:19:43.276 +0000,1588691983,-0.687515,-0.697556,0.255524
Luca,D,2020-05-05 15:19:43.286 +0000,1588691983,-0.684189,-0.697433,0.256516
Luca,D,2020-05-05 15:19:43.296 +0000,1588691983,-0.679565,-0.697052,0.255859
Luca,D,2020-05-05 15:19:43.306 +0000,1588691983,-0.683517,-0.698746,0.252029
Luca,D,2020-05-05 15:19:43.316 +0000,1588691983,-0.691483,-0.701431,0.256714
Luca,D,2020-05-05 15:19:43.326 +0000,1588691983,-0.697525,-0.700134,0.264252
Luca,D,2020-05-05 15:19:43.336 +0000,1588691983,-0.697311,-0.699326,0.261551
Luca,D,2020-05-05 15:19:43.346 +0000,1588691983,-0.691879,-0.697189,0.255112
Luca,D,2020-05-05 15:19:43.356 +0000,1588691983,-0.685455,-0.689865,0.252197
Luca,D,2020-05-05 15:19:43.366 +0000,1588691983,-0.680206,-0.685287,0.252014
Luca,D,2020-05-05 15:19:43.376 +0000,1588691983,-0.673569,-0.685547,0.250885
Luca,D,2020-05-05 15:19:43.386 +0000,1588691983,-0.666718,-0.689957,0.250183
Luca,D,2020-05-05 15:19:43.396 +0000,1588691983,-0.663773,-0.69722,0.253784
Luca,D,2020-05-05 15:19:43.406 +0000,1588691983,-0.667877,-0.702911,0.256592
Luca,D,2020-05-05 15:19:43.416 +0000,1588691983,-0.677322,-0.705414,0.256119
Luca,D,2020-05-05 15:19:43.426 +0000,1588691983,-0.694321,-0.703049,0.25592
Luca,D,2020-05-05 15:19:43.436 +0000,1588691983,-0.713348,-0.69429,0.257782
Luca,D,2020-05-05 15:19:43.446 +0000,1588691983,-0.724945,-0.686813,0.260651
Luca,D,2020-05-05 15:19:43.456 +0000,1588691983,-0.726791,-0.682632,0.26149
Luca,D,2020-05-05 15:19:43.466 +0000,1588691983,-0.7229,-0.678024,0.259583
Luca,D,2020-05-05 15:19:43.476 +0000,1588691983,-0.715012,-0.677719,0.25647
Luca,D,2020-05-05 15:19:43.486 +0000,1588691983,-0.704758,-0.680878,0.254456
Luca,D,2020-05-05 15:19:43.496 +0000,1588691983,-0.695984,-0.684174,0.249435
Luca,D,2020-05-05 15:19:43.506 +0000,1588691984,-0.689941,-0.689621,0.247467
Luca,D,2020-05-05 15:19:43.516 +0000,1588691984,-0.688995,-0.692551,0.244263
Luca,D,2020-05-05 15:19:43.526 +0000,1588691984,-0.689056,-0.692093,0.246567
Luca,D,2020-05-05 15:19:43.536 +0000,1588691984,-0.690491,-0.691284,0.25087
Luca,D,2020-05-05 15:19:43.546 +0000,1588691984,-0.69165,-0.689407,0.253708
Luca,D,2020-05-05 15:19:43.556 +0000,1588691984,-0.692276,-0.685471,0.253159
Luca,D,2020-05-05 15:19:43.566 +0000,1588691984,-0.69281,-0.682205,0.250961
Luca,D,2020-05-05 15:19:43.576 +0000,1588691984,-0.692291,-0.679413,0.25032
Luca,D,2020-05-05 15:19:43.586 +0000,1588691984,-0.691788,-0.682373,0.246567
Luca,D,2020-05-05 15:19:43.596 +0000,1588691984,-0.689728,-0.685425,0.245102
Luca,D,2020-05-05 15:19:43.606 +0000,1588691984,-0.690277,-0.688339,0.246246
Luca,D,2020-05-05 15:19:43.616 +0000,1588691984,-0.694107,-0.688446,0.245636
Luca,D,2020-05-05 15:19:43.626 +0000,1588691984,-0.695358,-0.686554,0.24321
Luca,D,2020-05-05 15:19:43.636 +0000,1588691984,-0.694962,-0.685883,0.240692
Luca,D,2020-05-05 15:19:43.646 +0000,1588691984,-0.69574,-0.684235,0.240128
Luca,D,2020-05-05 15:19:43.656 +0000,1588691984,-0.69635,-0.684631,0.242645
Luca,D,2020-05-05 15:19:43.666 +0000,1588691984,-0.69632,-0.686142,0.244263
Luca,D,2020-05-05 15:19:43.676 +0000,1588691984,-0.694763,-0.686935,0.242935
Luca,D,2020-05-05 15:19:43.686 +0000,1588691984,-0.691299,-0.687637,0.239807
Luca,D,2020-05-05 15:19:43.696 +0000,1588691984,-0.69014,-0.687592,0.238586
Luca,D,2020-05-05 15:19:43.706 +0000,1588691984,-0.690979,-0.690338,0.237366
Luca,D,2020-05-05 15:19:43.716 +0000,1588691984,-0.690384,-0.694519,0.240616
Luca,D,2020-05-05 15:19:43.726 +0000,1588691984,-0.688004,-0.697037,0.247803
Luca,D,2020-05-05 15:19:43.736 +0000,1588691984,-0.684753,-0.698654,0.25206
Luca,D,2020-05-05 15:19:43.746 +0000,1588691984,-0.680664,-0.698532,0.250473
Luca,D,2020-05-05 15:19:43.756 +0000,1588691984,-0.675888,-0.694214,0.247223
Luca,D,2020-05-05 15:19:43.766 +0000,1588691984,-0.673584,-0.690475,0.242416
Luca,D,2020-05-05 15:19:43.776 +0000,1588691984,-0.672195,-0.687515,0.240433
Luca,D,2020-05-05 15:19:43.786 +0000,1588691984,-0.675781,-0.684128,0.242172
Luca,D,2020-05-05 15:19:43.796 +0000,1588691984,-0.684113,-0.68306,0.243713
Luca,D,2020-05-05 15:19:43.806 +0000,1588691984,-0.69165,-0.685211,0.2435
Luca,D,2020-05-05 15:19:43.816 +0000,1588691984,-0.699814,-0.68486,0.240662
Luca,D,2020-05-05 15:19:43.826 +0000,1588691984,-0.708954,-0.685837,0.238312
Luca,D,2020-05-05 15:19:43.836 +0000,1588691984,-0.715027,-0.685547,0.236023
Luca,D,2020-05-05 15:19:43.846 +0000,1588691984,-0.715683,-0.686417,0.237
Luca,D,2020-05-05 15:19:43.856 +0000,1588691984,-0.712418,-0.686386,0.238785
Luca,D,2020-05-05 15:19:43.866 +0000,1588691984,-0.705872,-0.685898,0.238785
Luca,D,2020-05-05 15:19:43.876 +0000,1588691984,-0.699615,-0.686035,0.239807
Luca,D,2020-05-05 15:19:43.886 +0000,1588691984,-0.692612,-0.686081,0.241348
Luca,D,2020-05-05 15:19:43.896 +0000,1588691984,-0.688782,-0.687195,0.241135
Luca,D,2020-05-05 15:19:43.906 +0000,1588691984,-0.690979,-0.689438,0.24118
Luca,D,2020-05-05 15:19:43.916 +0000,1588691984,-0.697952,-0.69278,0.242783
Luca,D,2020-05-05 15:19:43.926 +0000,1588691984,-0.705383,-0.694382,0.245377
Luca,D,2020-05-05 15:19:43.936 +0000,1588691984,-0.712708,-0.694275,0.250656
Luca,D,2020-05-05 15:19:43.946 +0000,1588691984,-0.717026,-0.692947,0.253998
Luca,D,2020-05-05 15:19:43.956 +0000,1588691984,-0.714432,-0.691986,0.253204
Luca,D,2020-05-05 15:19:43.966 +0000,1588691984,-0.708145,-0.690414,0.250839
Luca,D,2020-05-05 15:19:43.976 +0000,1588691984,-0.700546,-0.689529,0.25061
Luca,D,2020-05-05 15:19:43.986 +0000,1588691984,-0.69368,-0.690308,0.251541
Luca,D,2020-05-05 15:19:43.996 +0000,1588691984,-0.690399,-0.690018,0.248627
Luca,D,2020-05-05 15:19:44.006 +0000,1588691984,-0.691071,-0.688873,0.244965
Luca,D,2020-05-05 15:19:44.016 +0000,1588691984,-0.694366,-0.688431,0.241608
Luca,D,2020-05-05 15:19:44.026 +0000,1588691984,-0.700455,-0.689285,0.236801
Luca,D,2020-05-05 15:19:44.036 +0000,1588691984,-0.706589,-0.689682,0.23613
Luca,D,2020-05-05 15:19:44.046 +0000,1588691984,-0.711578,-0.689743,0.241714
Luca,D,2020-05-05 15:19:44.056 +0000,1588691984,-0.713867,-0.691391,0.247406
Luca,D,2020-05-05 15:19:44.066 +0000,1588691984,-0.71196,-0.694153,0.249451
Luca,D,2020-05-05 15:19:44.076 +0000,1588691984,-0.704712,-0.694794,0.247269
Luca,D,2020-05-05 15:19:44.086 +0000,1588691984,-0.693665,-0.694946,0.244949
Luca,D,2020-05-05 15:19:44.096 +0000,1588691984,-0.684402,-0.69519,0.243134
Luca,D,2020-05-05 15:19:44.106 +0000,1588691984,-0.681274,-0.694168,0.24144
Luca,D,2020-05-05 15:19:44.116 +0000,1588691984,-0.681824,-0.692566,0.24054
Luca,D,2020-05-05 15:19:44.126 +0000,1588691984,-0.685242,-0.690033,0.242523
Luca,D,2020-05-05 15:19:44.136 +0000,1588691984,-0.691284,-0.688644,0.242813
Luca,D,2020-05-05 15:19:44.146 +0000,1588691984,-0.698288,-0.689835,0.241562
Luca,D,2020-05-05 15:19:44.156 +0000,1588691984,-0.700562,-0.690887,0.240936
Luca,D,2020-05-05 15:19:44.166 +0000,1588691984,-0.698441,-0.693237,0.238953
Luca,D,2020-05-05 15:19:44.176 +0000,1588691984,-0.692657,-0.693878,0.239517
Luca,D,2020-05-05 15:19:44.186 +0000,1588691984,-0.685379,-0.692947,0.23912
Luca,D,2020-05-05 15:19:44.196 +0000,1588691984,-0.675583,-0.692505,0.243683
Luca,D,2020-05-05 15:19:44.206 +0000,1588691984,-0.666428,-0.690445,0.248886
Luca,D,2020-05-05 15:19:44.216 +0000,1588691984,-0.66214,-0.68866,0.248322
Luca,D,2020-05-05 15:19:44.226 +0000,1588691984,-0.663803,-0.6884,0.246231
Luca,D,2020-05-05 15:19:44.236 +0000,1588691984,-0.668259,-0.689453,0.248352
Luca,D,2020-05-05 15:19:44.246 +0000,1588691984,-0.671524,-0.69281,0.24826
Luca,D,2020-05-05 15:19:44.256 +0000,1588691984,-0.674713,-0.695648,0.248276
Luca,D,2020-05-05 15:19:44.266 +0000,1588691984,-0.678345,-0.700317,0.245285
Luca,D,2020-05-05 15:19:44.276 +0000,1588691984,-0.682755,-0.705521,0.245621
Luca,D,2020-05-05 15:19:44.286 +0000,1588691984,-0.683868,-0.709488,0.249222
Luca,D,2020-05-05 15:19:44.296 +0000,1588691984,-0.680588,-0.707901,0.255508
Luca,D,2020-05-05 15:19:44.306 +0000,1588691984,-0.675018,-0.705582,0.26059
Luca,D,2020-05-05 15:19:44.316 +0000,1588691984,-0.670395,-0.703934,0.262222
Luca,D,2020-05-05 15:19:44.326 +0000,1588691984,-0.666428,-0.702637,0.260193
Luca,D,2020-05-05 15:19:44.336 +0000,1588691984,-0.661484,-0.702667,0.255844
Luca,D,2020-05-05 15:19:44.346 +0000,1588691984,-0.65947,-0.703873,0.253906
Luca,D,2020-05-05 15:19:44.356 +0000,1588691984,-0.658752,-0.704742,0.252228
Luca,D,2020-05-05 15:19:44.366 +0000,1588691984,-0.66037,-0.707642,0.251175
Luca,D,2020-05-05 15:19:44.376 +0000,1588691984,-0.663193,-0.714035,0.248047
Luca,D,2020-05-05 15:19:44.386 +0000,1588691984,-0.667328,-0.717682,0.250153
Luca,D,2020-05-05 15:19:44.396 +0000,1588691984,-0.672867,-0.716675,0.253387
Luca,D,2020-05-05 15:19:44.406 +0000,1588691984,-0.676941,-0.714981,0.257233
Luca,D,2020-05-05 15:19:44.416 +0000,1588691984,-0.677231,-0.709564,0.258163
Luca,D,2020-05-05 15:19:44.426 +0000,1588691984,-0.675186,-0.703995,0.256836
Luca,D,2020-05-05 15:19:44.436 +0000,1588691984,-0.675186,-0.700928,0.255997
Luca,D,2020-05-05 15:19:44.446 +0000,1588691984,-0.676727,-0.702896,0.254791
Luca,D,2020-05-05 15:19:44.456 +0000,1588691984,-0.676712,-0.708496,0.2556
Luca,D,2020-05-05 15:19:44.466 +0000,1588691984,-0.673843,-0.71225,0.2556
Luca,D,2020-05-05 15:19:44.476 +0000,1588691984,-0.67038,-0.714737,0.257324
Luca,D,2020-05-05 15:19:44.486 +0000,1588691984,-0.667603,-0.715042,0.261322
Luca,D,2020-05-05 15:19:44.496 +0000,1588691984,-0.667892,-0.714584,0.261932
Luca,D,2020-05-05 15:19:44.506 +0000,1588691985,-0.670166,-0.713791,0.262436
Luca,D,2020-05-05 15:19:44.516 +0000,1588691985,-0.674606,-0.711975,0.262924
Luca,D,2020-05-05 15:19:44.526 +0000,1588691985,-0.679138,-0.708786,0.262665
Luca,D,2020-05-05 15:19:44.536 +0000,1588691985,-0.682022,-0.703293,0.260818
Luca,D,2020-05-05 15:19:44.546 +0000,1588691985,-0.684586,-0.697037,0.253235
Luca,D,2020-05-05 15:19:44.556 +0000,1588691985,-0.685165,-0.691895,0.245895
Luca,D,2020-05-05 15:19:44.566 +0000,1588691985,-0.68779,-0.689041,0.236725
Luca,D,2020-05-05 15:19:44.576 +0000,1588691985,-0.693832,-0.685593,0.231033
Luca,D,2020-05-05 15:19:44.586 +0000,1588691985,-0.701172,-0.684662,0.229706
Luca,D,2020-05-05 15:19:44.596 +0000,1588691985,-0.710083,-0.684372,0.229187
Luca,D,2020-05-05 15:19:44.606 +0000,1588691985,-0.713013,-0.685532,0.232742
Luca,D,2020-05-05 15:19:44.616 +0000,1588691985,-0.713455,-0.688263,0.23642
Luca,D,2020-05-05 15:19:44.626 +0000,1588691985,-0.710617,-0.692291,0.238419
Luca,D,2020-05-05 15:19:44.636 +0000,1588691985,-0.701981,-0.695587,0.240906
Luca,D,2020-05-05 15:19:44.646 +0000,1588691985,-0.691101,-0.696854,0.24176
Luca,D,2020-05-05 15:19:44.656 +0000,1588691985,-0.680298,-0.696884,0.245605
Luca,D,2020-05-05 15:19:44.666 +0000,1588691985,-0.671066,-0.694916,0.246292
Luca,D,2020-05-05 15:19:44.676 +0000,1588691985,-0.660339,-0.697556,0.246964
Luca,D,2020-05-05 15:19:44.686 +0000,1588691985,-0.655228,-0.6996,0.249634
Luca,D,2020-05-05 15:19:44.696 +0000,1588691985,-0.653473,-0.699188,0.251892
Luca,D,2020-05-05 15:19:44.706 +0000,1588691985,-0.656128,-0.701141,0.250259
